ch1;-81.169807;ch2;-93.739708;-12.569901
ch1;-81.61084;ch2;-93.225159;-11.614319
ch1;-82.544388;ch2;-92.738068;-10.19368
ch1;-83.108147;ch2;-92.195618;-9.087471
ch1;-83.51384;ch2;-92.417206;-8.903366
ch1;-83.680496;ch2;-92.17588;-8.495384
ch1;-83.07682;ch2;-92.421638;-9.344818
ch1;-82.127533;ch2;-92.828331;-10.700798
ch1;-81.608971;ch2;-92.733063;-11.124092
ch1;-81.07711;ch2;-93.126312;-12.049202
ch1;-80.968964;ch2;-93.153915;-12.184951
ch1;-81.52343;ch2;-93.025032;-11.501602
ch1;-81.581512;ch2;-92.675842;-11.09433
ch1;-81.429733;ch2;-92.493591;-11.063858
ch1;-81.194984;ch2;-92.613899;-11.418915
ch1;-81.178825;ch2;-92.753662;-11.574837
ch1;-81.640305;ch2;-92.410904;-10.770599
ch1;-81.323448;ch2;-91.934982;-10.611534
ch1;-82.703033;ch2;-92.785278;-10.082245
ch1;-85.670769;ch2;-93.913811;-8.243042
ch1;-89.765465;ch2;-94.580284;-4.814819
ch1;-91.337738;ch2;-94.552101;-3.214363
ch1;-85.789787;ch2;-83.878342;1.911445
ch1;-67.319313;ch2;-58.762421;8.556892
ch1;-43.979652;ch2;-27.902988;16.076664
ch1;-26.887466;ch2;1.996994;28.88446
ch1;-18.93511;ch2;6.822682;25.757792
ch1;-17.8834;ch2;-11.166861;6.716539
ch1;-26.727108;ch2;-41.92572;-15.198612
ch1;-40.767582;ch2;-65.078697;-24.311115
ch1;-55.048233;ch2;-74.83564;-19.787407
ch1;-65.707123;ch2;-80.702744;-14.995621
ch1;-73.142632;ch2;-84.427658;-11.285026
ch1;-77.134766;ch2;-86.325661;-9.190895
ch1;-78.728928;ch2;-87.669769;-8.940841
ch1;-79.366646;ch2;-88.712181;-9.345535
ch1;-79.320297;ch2;-88.389313;-9.069016
ch1;-79.650032;ch2;-88.518631;-8.868599
ch1;-80.353561;ch2;-89.129608;-8.776047
ch1;-80.204498;ch2;-89.450897;-9.246399
ch1;-80.461128;ch2;-89.545593;-9.084465
ch1;-81.098137;ch2;-89.890343;-8.792206
ch1;-81.539886;ch2;-89.836281;-8.296395
ch1;-81.617699;ch2;-89.247482;-7.629783
ch1;-81.326881;ch2;-89.455048;-8.128167
ch1;-81.374947;ch2;-89.707535;-8.332588
ch1;-81.652603;ch2;-89.814102;-8.161499
ch1;-82.191048;ch2;-89.819252;-7.628204
ch1;-82.380592;ch2;-89.599525;-7.218933
ch1;-82.315361;ch2;-89.483368;-7.168007
ch1;-82.69902;ch2;-89.653313;-6.954293
ch1;-83.20314;ch2;-89.921249;-6.718109
ch1;-83.409843;ch2;-89.936836;-6.526993
ch1;-83.767044;ch2;-89.727562;-5.960518
ch1;-83.787071;ch2;-89.21386;-5.426789
ch1;-83.9533;ch2;-89.185677;-5.232377
ch1;-83.577644;ch2;-88.90802;-5.330376
ch1;-84.055862;ch2;-88.639656;-4.583794
ch1;-84.296188;ch2;-88.476433;-4.180245
ch1;-84.737221;ch2;-88.231247;-3.494026
ch1;-85.282814;ch2;-87.983047;-2.700233
ch1;-85.294403;ch2;-87.069527;-1.775124
ch1;-85.586945;ch2;-87.0382;-1.451255
ch1;-86.149559;ch2;-86.696877;-0.547318
ch1;-86.605888;ch2;-86.189903;0.415985
ch1;-87.450188;ch2;-86.08419;1.365998
ch1;-89.138474;ch2;-86.180748;2.957726
ch1;-89.965309;ch2;-86.250839;3.71447
ch1;-90.893997;ch2;-85.990059;4.903938
ch1;-91.636284;ch2;-85.341751;6.294533
ch1;-92.289886;ch2;-84.775131;7.514755
ch1;-93.280807;ch2;-84.092339;9.188468
ch1;-94.242256;ch2;-83.366356;10.8759
ch1;-94.270149;ch2;-82.812752;11.457397
ch1;-94.684425;ch2;-82.42337;12.261055
ch1;-94.672264;ch2;-81.378662;13.293602
ch1;-94.683563;ch2;-80.981834;13.701729
ch1;-94.513191;ch2;-80.67514;13.838051
ch1;-94.178314;ch2;-80.51564;13.662674
ch1;-94.123665;ch2;-80.634369;13.489296
ch1;-93.978607;ch2;-81.824837;12.15377
ch1;-94.944778;ch2;-84.397476;10.547302
ch1;-95.520844;ch2;-87.529434;7.99141
ch1;-95.938843;ch2;-89.883339;6.055504
ch1;-96.101204;ch2;-91.893494;4.20771
ch1;-95.596802;ch2;-93.867317;1.729485
ch1;-95.785629;ch2;-95.713676;0.071953
ch1;-95.260918;ch2;-96.836487;-1.575569
ch1;-94.701447;ch2;-98.049698;-3.348251
ch1;-94.5737;ch2;-98.826469;-4.252769
ch1;-94.292465;ch2;-99.545593;-5.253128
ch1;-94.257843;ch2;-100.116219;-5.858376
ch1;-94.516335;ch2;-100.872673;-6.356338
ch1;-94.460548;ch2;-101.44416;-6.983612
ch1;-94.625488;ch2;-101.869743;-7.244255
ch1;-94.958794;ch2;-101.723686;-6.764892
ch1;-95.313271;ch2;-102.154694;-6.841423
ch1;-95.436012;ch2;-102.38501;-6.948998
ch1;-95.605385;ch2;-102.611176;-7.005791
ch1;-95.956291;ch2;-102.783119;-6.826828
ch1;-95.917236;ch2;-102.892555;-6.975319
ch1;-96.233238;ch2;-102.94648;-6.713242
ch1;-96.581573;ch2;-102.909439;-6.327866
ch1;-97.123589;ch2;-102.890984;-5.767395
ch1;-97.418983;ch2;-102.691284;-5.272301
ch1;-97.289383;ch2;-102.63163;-5.342247
ch1;-97.694649;ch2;-102.775108;-5.080459
ch1;-97.918671;ch2;-103.152763;-5.234092
ch1;-97.955284;ch2;-103.030167;-5.074883
ch1;-98.64064;ch2;-102.860367;-4.219727
ch1;-98.962944;ch2;-102.931892;-3.968948
ch1;-99.136032;ch2;-103.112999;-3.976967
ch1;-99.45031;ch2;-102.90686;-3.45655
ch1;-99.503098;ch2;-102.783401;-3.280303
ch1;-99.616112;ch2;-103.057495;-3.441383
ch1;-99.664177;ch2;-103.053627;-3.38945
ch1;-99.561752;ch2;-103.007851;-3.446099
ch1;-99.601524;ch2;-102.861229;-3.259705
ch1;-99.606529;ch2;-102.874535;-3.268006
ch1;-99.506104;ch2;-102.906143;-3.400039
ch1;-99.366486;ch2;-103.000839;-3.634353
ch1;-99.028313;ch2;-102.609886;-3.581573
ch1;-98.900711;ch2;-102.652229;-3.751518
ch1;-98.614471;ch2;-102.740067;-4.125596
ch1;-99.023308;ch2;-102.854073;-3.830765
ch1;-99.011719;ch2;-102.793991;-3.782272
ch1;-99.178513;ch2;-102.841057;-3.662544
ch1;-98.977386;ch2;-103.018585;-4.041199
ch1;-98.917877;ch2;-103.120438;-4.202561
ch1;-98.828903;ch2;-103.083099;-4.254196
ch1;-99.091255;ch2;-103.241455;-4.1502
ch1;-99.097122;ch2;-103.042046;-3.944924
ch1;-98.857941;ch2;-102.950775;-4.092834
ch1;-98.954361;ch2;-102.925461;-3.9711
ch1;-98.96051;ch2;-102.941475;-3.980965
ch1;-98.732056;ch2;-103.06736;-4.335304
ch1;-98.777115;ch2;-103.063362;-4.286247
ch1;-98.883827;ch2;-102.869949;-3.986122
ch1;-98.750366;ch2;-102.74321;-3.992844
ch1;-98.850365;ch2;-103.013718;-4.163353
ch1;-98.747078;ch2;-102.960503;-4.213425
ch1;-98.71389;ch2;-103.108704;-4.394814
ch1;-98.605171;ch2;-103.054344;-4.449173
ch1;-98.477852;ch2;-102.899712;-4.42186
ch1;-98.558678;ch2;-102.770821;-4.212143
ch1;-98.395882;ch2;-102.891411;-4.495529
ch1;-98.568405;ch2;-102.953354;-4.384949
ch1;-98.974525;ch2;-103.022156;-4.047631
ch1;-98.72805;ch2;-103.273643;-4.545593
ch1;-98.693291;ch2;-103.398674;-4.705383
ch1;-99.045052;ch2;-103.631699;-4.586647
ch1;-99.291962;ch2;-103.74514;-4.453178
ch1;-99.325005;ch2;-103.981606;-4.656601
ch1;-98.850502;ch2;-104.01722;-5.166718
ch1;-98.292175;ch2;-103.81781;-5.525635
ch1;-97.704948;ch2;-103.413979;-5.709031
ch1;-97.45475;ch2;-103.161209;-5.706459
ch1;-97.831978;ch2;-102.788841;-4.956863
ch1;-98.302902;ch2;-102.353394;-4.050492
ch1;-98.905434;ch2;-101.587784;-2.68235
ch1;-99.534286;ch2;-101.446884;-1.912598
ch1;-99.788345;ch2;-100.987968;-1.199623
ch1;-99.526848;ch2;-101.251183;-1.724335
ch1;-98.738785;ch2;-101.656158;-2.917373
ch1;-98.02739;ch2;-101.4692;-3.44181
ch1;-97.568764;ch2;-101.498383;-3.929619
ch1;-97.415703;ch2;-101.452606;-4.036903
ch1;-97.326149;ch2;-101.581352;-4.255203
ch1;-97.509972;ch2;-101.511826;-4.001854
ch1;-97.511406;ch2;-101.468201;-3.956795
ch1;-97.323715;ch2;-101.227158;-3.903443
ch1;-97.02774;ch2;-101.299248;-4.271508
ch1;-96.96051;ch2;-101.310982;-4.350472
ch1;-97.11615;ch2;-101.21328;-4.09713
ch1;-97.610252;ch2;-100.879112;-3.26886
ch1;-99.546593;ch2;-101.467194;-1.920601
ch1;-103.566185;ch2;-102.687851;0.878334
ch1;-106.662384;ch2;-103.970016;2.692368
ch1;-106.106339;ch2;-102.040115;4.066224
ch1;-94.037117;ch2;-84.959091;9.078026
ch1;-67.35994;ch2;-52.536255;14.823685
ch1;-41.655785;ch2;-14.378932;27.276853
ch1;-27.324633;ch2;14.56404;41.888673
ch1;-23.43593;ch2;13.033678;36.469608
ch1;-29.974657;ch2;-14.08582;15.888837
ch1;-44.475323;ch2;-52.59219;-8.116867
ch1;-60.411942;ch2;-75.617569;-15.205627
ch1;-74.619209;ch2;-84.944923;-10.325714
ch1;-84.607323;ch2;-90.509331;-5.902008
ch1;-91.053642;ch2;-93.806664;-2.753022
ch1;-94.312782;ch2;-96.074303;-1.761521
ch1;-95.524132;ch2;-97.288246;-1.764114
ch1;-96.113937;ch2;-98.057426;-1.943489
ch1;-96.452538;ch2;-98.615181;-2.162643
ch1;-96.839348;ch2;-99.157349;-2.318001
ch1;-97.168503;ch2;-99.544441;-2.375938
ch1;-97.583786;ch2;-99.859589;-2.275803
ch1;-97.75988;ch2;-100.245255;-2.485375
ch1;-97.765884;ch2;-100.370422;-2.604538
ch1;-98.032677;ch2;-100.391586;-2.358909
ch1;-98.460114;ch2;-100.301758;-1.841644
ch1;-98.707878;ch2;-100.362839;-1.654961
ch1;-98.820602;ch2;-100.472984;-1.652382
ch1;-98.967232;ch2;-100.714462;-1.74723
ch1;-98.943909;ch2;-100.576988;-1.633079
ch1;-99.258911;ch2;-100.930038;-1.671127
ch1;-99.499664;ch2;-100.813309;-1.313645
ch1;-99.471207;ch2;-100.503166;-1.031959
ch1;-99.461472;ch2;-100.334801;-0.873329
ch1;-99.785767;ch2;-100.158562;-0.372795
ch1;-100.077026;ch2;-100.06086;0.016166
ch1;-100.108345;ch2;-99.925674;0.182671
ch1;-100.184883;ch2;-99.738708;0.446175
ch1;-100.305618;ch2;-99.462189;0.843429
ch1;-100.554527;ch2;-99.377075;1.177452
ch1;-100.797287;ch2;-99.060219;1.737068
ch1;-101.347031;ch2;-98.961792;2.385239
ch1;-101.821106;ch2;-98.758659;3.062447
ch1;-102.125366;ch2;-98.576843;3.548523
ch1;-102.364983;ch2;-98.289024;4.075959
ch1;-103.066643;ch2;-98.160278;4.906365
ch1;-103.612106;ch2;-97.665901;5.946205
ch1;-104.48658;ch2;-97.53257;6.95401
ch1;-105.074516;ch2;-97.207268;7.867248
ch1;-105.614677;ch2;-96.552246;9.062431
ch1;-106.221642;ch2;-95.922958;10.298684
ch1;-106.760376;ch2;-95.206131;11.554245
ch1;-107.193527;ch2;-94.491592;12.701935
ch1;-107.535278;ch2;-93.607681;13.927597
ch1;-107.807793;ch2;-92.902008;14.905785
ch1;-107.918655;ch2;-92.145126;15.773529
ch1;-107.849419;ch2;-91.291252;16.558167
ch1;-107.7397;ch2;-90.52636;17.21334
ch1;-107.368195;ch2;-89.899506;17.468689
ch1;-106.662949;ch2;-89.261497;17.401452
ch1;-105.994904;ch2;-88.753952;17.240952
ch1;-105.206551;ch2;-88.57399;16.632561
ch1;-104.244392;ch2;-89.04792;15.196472
ch1;-103.361191;ch2;-89.962166;13.399025
ch1;-102.317055;ch2;-91.186684;11.130371
ch1;-101.249474;ch2;-92.404762;8.844712
ch1;-100.168579;ch2;-93.528999;6.63958
ch1;-99.139038;ch2;-94.458542;4.680496
ch1;-98.449959;ch2;-95.351334;3.098625
ch1;-97.41169;ch2;-96.209488;1.202202
ch1;-96.780975;ch2;-96.641655;0.13932
ch1;-96.498886;ch2;-97.185959;-0.687073
ch1;-95.811089;ch2;-97.442879;-1.63179
ch1;-95.738136;ch2;-97.662888;-1.924752
ch1;-95.586937;ch2;-97.923241;-2.336304
ch1;-95.007294;ch2;-98.062004;-3.05471
ch1;-94.772972;ch2;-98.072876;-3.299904
ch1;-94.799438;ch2;-98.378433;-3.578995
ch1;-94.788277;ch2;-98.630066;-3.841789
ch1;-95.175087;ch2;-98.795715;-3.620628
ch1;-95.199409;ch2;-98.900139;-3.70073
ch1;-95.132889;ch2;-99.105995;-3.973106
ch1;-95.150055;ch2;-98.987694;-3.837639
ch1;-95.285812;ch2;-98.99556;-3.709748
ch1;-95.521843;ch2;-99.05378;-3.531937
ch1;-95.645866;ch2;-99.259628;-3.613762
ch1;-95.541588;ch2;-99.456322;-3.914734
ch1;-95.601814;ch2;-99.407684;-3.80587
ch1;-95.748009;ch2;-99.386086;-3.638077
ch1;-95.931252;ch2;-99.37664;-3.445388
ch1;-96.269287;ch2;-99.451462;-3.182175
ch1;-96.373283;ch2;-99.615112;-3.241829
ch1;-96.446388;ch2;-99.815094;-3.368706
ch1;-96.251549;ch2;-99.862015;-3.610466
ch1;-96.308197;ch2;-99.958;-3.649803
ch1;-96.600449;ch2;-99.882614;-3.282165
ch1;-96.517197;ch2;-99.734131;-3.216934
ch1;-96.562401;ch2;-99.556168;-2.993767
ch1;-96.389595;ch2;-99.363625;-2.97403
ch1;-96.179878;ch2;-99.520264;-3.340386
ch1;-96.166725;ch2;-99.598801;-3.432076
ch1;-96.34053;ch2;-99.793922;-3.453392
ch1;-96.341385;ch2;-99.760307;-3.418922
ch1;-96.310776;ch2;-99.716385;-3.405609
ch1;-96.089325;ch2;-99.717537;-3.628212
ch1;-95.972313;ch2;-99.851143;-3.87883
ch1;-95.767319;ch2;-99.857864;-4.090545
ch1;-95.714966;ch2;-100.000343;-4.285377
ch1;-95.711533;ch2;-100.017372;-4.305839
ch1;-95.786774;ch2;-100.09333;-4.306556
ch1;-95.535149;ch2;-99.940834;-4.405685
ch1;-95.651741;ch2;-100.159134;-4.507393
ch1;-95.686493;ch2;-100.055565;-4.369072
ch1;-95.651451;ch2;-100.146408;-4.494957
ch1;-95.768326;ch2;-100.207771;-4.439445
ch1;-95.61998;ch2;-100.200333;-4.580353
ch1;-95.335449;ch2;-100.405609;-5.07016
ch1;-95.42514;ch2;-100.4049;-4.97976
ch1;-95.546883;ch2;-100.464119;-4.917236
ch1;-95.487946;ch2;-100.561676;-5.07373
ch1;-95.380363;ch2;-100.380432;-5.000069
ch1;-95.298965;ch2;-100.3554;-5.056435
ch1;-95.085968;ch2;-100.367271;-5.281303
ch1;-94.925751;ch2;-100.044693;-5.118942
ch1;-94.668976;ch2;-99.855003;-5.186027
ch1;-94.376144;ch2;-99.541008;-5.164864
ch1;-94.281731;ch2;-99.575058;-5.293327
ch1;-94.353973;ch2;-99.52327;-5.169297
ch1;-94.341103;ch2;-99.389374;-5.048271
ch1;-94.091194;ch2;-99.371071;-5.279877
ch1;-93.710388;ch2;-99.777756;-6.067368
ch1;-93.902077;ch2;-99.984467;-6.08239
ch1;-94.091476;ch2;-100.167;-6.075524
ch1;-93.977036;ch2;-100.358124;-6.381088
ch1;-93.567627;ch2;-100.20105;-6.633423
ch1;-93.084396;ch2;-99.90593;-6.821534
ch1;-92.453682;ch2;-99.114716;-6.661034
ch1;-92.235527;ch2;-98.313347;-6.07782
ch1;-92.461838;ch2;-97.541443;-5.079605
ch1;-92.970238;ch2;-97.172226;-4.201988
ch1;-93.650444;ch2;-96.787987;-3.137543
ch1;-93.941559;ch2;-96.470848;-2.529289
ch1;-93.569481;ch2;-95.906082;-2.336601
ch1;-92.761673;ch2;-95.973885;-3.212212
ch1;-91.806808;ch2;-96.004501;-4.197693
ch1;-91.330154;ch2;-95.959724;-4.62957
ch1;-91.177666;ch2;-96.068298;-4.890632
ch1;-90.951073;ch2;-96.345535;-5.394462
ch1;-90.627495;ch2;-96.316498;-5.689003
ch1;-90.544807;ch2;-96.266571;-5.721764
ch1;-90.53022;ch2;-96.06115;-5.53093
ch1;-90.499321;ch2;-95.898209;-5.398888
ch1;-90.138542;ch2;-95.593651;-5.455109
ch1;-90.280876;ch2;-95.312988;-5.032112
ch1;-90.259132;ch2;-94.872536;-4.613404
ch1;-90.937912;ch2;-95.106712;-4.1688
ch1;-94.252838;ch2;-96.455826;-2.202988
ch1;-98.106636;ch2;-97.829834;0.276802
ch1;-100.622475;ch2;-98.955215;1.66726
ch1;-95.77433;ch2;-90.307915;5.466415
ch1;-75.925125;ch2;-63.171684;12.753441
ch1;-49.162251;ch2;-26.512817;22.649434
ch1;-28.500229;ch2;11.647368;40.147597
ch1;-17.843918;ch2;25.316481;43.160399
ch1;-16.93969;ch2;8.48837;25.42806
ch1;-26.909498;ch2;-27.5126;-0.603102
ch1;-41.82444;ch2;-58.138;-16.31356
ch1;-57.256092;ch2;-71.002739;-13.746647
ch1;-68.750961;ch2;-77.63459;-8.883629
ch1;-76.331818;ch2;-81.596672;-5.264854
ch1;-80.225243;ch2;-84.113937;-3.888694
ch1;-81.852303;ch2;-85.602959;-3.750656
ch1;-82.276878;ch2;-86.284744;-4.007866
ch1;-82.923332;ch2;-86.905441;-3.982109
ch1;-83.214439;ch2;-87.079247;-3.864808
ch1;-83.097565;ch2;-87.127464;-4.029899
ch1;-83.229881;ch2;-87.118881;-3.889
ch1;-83.33017;ch2;-87.171234;-3.841064
ch1;-83.387672;ch2;-87.32058;-3.932908
ch1;-83.533585;ch2;-87.43602;-3.902435
ch1;-83.816689;ch2;-87.523422;-3.706733
ch1;-83.94371;ch2;-87.548317;-3.604607
ch1;-83.983047;ch2;-87.594093;-3.611046
ch1;-83.845581;ch2;-87.484375;-3.638794
ch1;-83.81897;ch2;-87.257637;-3.438667
ch1;-83.823692;ch2;-87.108719;-3.285027
ch1;-84.052284;ch2;-87.109146;-3.056862
ch1;-84.303772;ch2;-87.161644;-2.857872
ch1;-84.231956;ch2;-86.996712;-2.764756
ch1;-84.328232;ch2;-86.951935;-2.623703
ch1;-84.735077;ch2;-86.873833;-2.138756
ch1;-84.880989;ch2;-86.804451;-1.923462
ch1;-84.849655;ch2;-86.539948;-1.690293
ch1;-85.035484;ch2;-86.435661;-1.400177
ch1;-85.368217;ch2;-86.459976;-1.091759
ch1;-85.437737;ch2;-86.053574;-0.615837
ch1;-85.623703;ch2;-85.848587;-0.224884
ch1;-86.005508;ch2;-85.675491;0.330017
ch1;-86.371437;ch2;-85.496391;0.875046
ch1;-86.726349;ch2;-85.207283;1.519066
ch1;-87.014732;ch2;-84.753525;2.261207
ch1;-87.63987;ch2;-84.59388;3.04599
ch1;-87.951576;ch2;-84.114655;3.836921
ch1;-88.587296;ch2;-83.720123;4.867173
ch1;-89.276093;ch2;-83.264931;6.011162
ch1;-89.85144;ch2;-82.683289;7.168151
ch1;-90.279739;ch2;-81.859032;8.420707
ch1;-90.859947;ch2;-81.076111;9.783836
ch1;-91.33445;ch2;-80.396332;10.938118
ch1;-91.936409;ch2;-80.047432;11.888977
ch1;-92.359558;ch2;-79.353775;13.005783
ch1;-92.62262;ch2;-78.900871;13.721749
ch1;-92.73893;ch2;-78.549683;14.189247
ch1;-92.463837;ch2;-78.155144;14.308693
ch1;-92.294754;ch2;-77.723564;14.57119
ch1;-91.901222;ch2;-77.485245;14.415977
ch1;-91.256485;ch2;-77.553474;13.703011
ch1;-90.604172;ch2;-78.094208;12.509964
ch1;-90.000786;ch2;-79.113167;10.887619
ch1;-89.152779;ch2;-80.355843;8.796936
ch1;-88.184753;ch2;-81.797089;6.387664
ch1;-86.990555;ch2;-82.911888;4.078667
ch1;-86.371582;ch2;-84.154709;2.216873
ch1;-85.527863;ch2;-85.035622;0.492241
ch1;-84.644951;ch2;-85.849442;-1.204491
ch1;-83.981194;ch2;-86.589302;-2.608108
ch1;-83.422859;ch2;-87.159073;-3.736214
ch1;-83.082687;ch2;-87.754311;-4.671624
ch1;-82.48259;ch2;-88.023674;-5.541084
ch1;-82.665123;ch2;-88.252411;-5.587288
ch1;-82.343681;ch2;-88.468414;-6.124733
ch1;-82.159721;ch2;-88.68486;-6.525139
ch1;-81.856743;ch2;-88.818748;-6.962005
ch1;-81.599815;ch2;-88.963371;-7.363556
ch1;-81.704674;ch2;-89.122162;-7.417488
ch1;-81.750313;ch2;-89.168373;-7.41806
ch1;-81.731422;ch2;-89.258209;-7.526787
ch1;-81.753456;ch2;-89.367783;-7.614327
ch1;-81.758324;ch2;-89.18325;-7.424926
ch1;-81.861748;ch2;-89.139328;-7.27758
ch1;-81.971748;ch2;-89.188538;-7.21679
ch1;-82.161865;ch2;-89.281952;-7.120087
ch1;-82.245552;ch2;-89.342178;-7.096626
ch1;-82.44368;ch2;-89.662331;-7.218651
ch1;-82.590019;ch2;-89.781624;-7.191605
ch1;-82.822189;ch2;-89.644875;-6.822686
ch1;-82.821335;ch2;-89.599388;-6.778053
ch1;-82.664406;ch2;-89.539589;-6.875183
ch1;-82.576141;ch2;-89.524132;-6.947991
ch1;-83.090126;ch2;-90.002357;-6.912231
ch1;-83.773628;ch2;-90.465561;-6.691933
ch1;-83.887207;ch2;-90.479294;-6.592087
ch1;-83.897789;ch2;-90.535225;-6.637436
ch1;-83.844719;ch2;-90.537086;-6.692367
ch1;-83.822983;ch2;-90.682709;-6.859726
ch1;-83.710251;ch2;-90.699303;-6.989052
ch1;-83.708824;ch2;-90.726479;-7.017655
ch1;-83.670479;ch2;-90.755661;-7.085182
ch1;-83.700096;ch2;-90.789421;-7.089325
ch1;-83.7752;ch2;-90.73764;-6.96244
ch1;-83.67263;ch2;-90.856659;-7.184029
ch1;-83.277237;ch2;-90.794426;-7.517189
ch1;-82.875549;ch2;-90.688148;-7.812599
ch1;-82.86911;ch2;-90.813461;-7.944351
ch1;-83.024757;ch2;-90.807594;-7.782837
ch1;-83.27681;ch2;-90.790855;-7.514045
ch1;-83.073532;ch2;-90.751808;-7.678276
ch1;-82.880127;ch2;-90.885559;-8.005432
ch1;-82.828056;ch2;-90.870682;-8.042626
ch1;-82.532944;ch2;-90.788284;-8.25534
ch1;-82.367287;ch2;-90.834915;-8.467628
ch1;-82.299767;ch2;-90.889275;-8.589508
ch1;-82.16716;ch2;-90.778549;-8.611389
ch1;-82.277023;ch2;-90.791428;-8.514405
ch1;-82.218086;ch2;-90.754089;-8.536003
ch1;-82.147278;ch2;-90.648376;-8.501098
ch1;-82.19606;ch2;-90.787567;-8.591507
ch1;-82.270584;ch2;-90.891563;-8.620979
ch1;-82.032265;ch2;-90.823471;-8.791206
ch1;-81.891075;ch2;-90.656532;-8.765457
ch1;-81.839722;ch2;-90.618912;-8.77919
ch1;-81.941429;ch2;-90.696442;-8.755013
ch1;-81.988632;ch2;-90.979538;-8.990906
ch1;-82.009659;ch2;-91.202415;-9.192756
ch1;-82.226952;ch2;-91.687363;-9.460411
ch1;-82.351547;ch2;-91.723976;-9.372429
ch1;-82.333389;ch2;-91.571915;-9.238526
ch1;-82.290756;ch2;-91.714684;-9.423928
ch1;-81.930412;ch2;-91.892067;-9.961655
ch1;-81.508415;ch2;-92.035828;-10.527413
ch1;-81.263222;ch2;-91.585938;-10.322716
ch1;-80.946075;ch2;-90.863808;-9.917733
ch1;-81.322449;ch2;-90.237106;-8.914657
ch1;-82.067886;ch2;-89.566765;-7.498879
ch1;-82.717049;ch2;-89.113152;-6.396103
ch1;-83.176239;ch2;-88.959656;-5.783417
ch1;-83.102142;ch2;-88.918884;-5.816742
ch1;-82.490883;ch2;-89.207848;-6.716965
ch1;-81.549179;ch2;-89.315712;-7.766533
ch1;-81.132614;ch2;-89.355331;-8.222717
ch1;-80.597603;ch2;-89.295685;-8.698082
ch1;-80.521645;ch2;-89.409843;-8.888198
ch1;-80.283325;ch2;-89.256485;-8.97316
ch1;-80.361145;ch2;-89.205276;-8.844131
ch1;-80.169456;ch2;-89.149338;-8.979882
ch1;-80.334679;ch2;-89.198692;-8.864013
ch1;-80.265442;ch2;-89.0186;-8.753158
ch1;-80.204788;ch2;-88.789429;-8.584641
ch1;-80.12339;ch2;-88.667549;-8.544159
ch1;-81.02375;ch2;-88.956367;-7.932617
ch1;-84.223373;ch2;-90.200203;-5.97683
ch1;-88.337524;ch2;-91.546021;-3.208497
ch1;-90.824188;ch2;-92.639366;-1.815178
ch1;-87.091408;ch2;-84.599319;2.492089
ch1;-69.68866;ch2;-58.812057;10.876603
ch1;-43.858627;ch2;-23.510744;20.347883
ch1;-24.257616;ch2;12.627413;36.885029
ch1;-14.313415;ch2;24.929384;39.242799
ch1;-12.728835;ch2;8.360197;21.089032
ch1;-21.607737;ch2;-26.483347;-4.87561
ch1;-36.4832;ch2;-56.546841;-20.063641
ch1;-52.317242;ch2;-69.652184;-17.334942
ch1;-64.261734;ch2;-76.763687;-12.501953
ch1;-72.26358;ch2;-81.010445;-8.746865
ch1;-76.730644;ch2;-83.788933;-7.058289
